location_id,location_name,method,rod,time_of_day,encounter_rate,pokemon,min_level,max_level
3,Sunyshore City,fishing,old,any,60,Horsea,81,86
180,Route 223,fishing,old,any,60,Horsea,4,6
169,Route 221,fishing,old,any,60,Magikarp,80,100
161,Route 212,fishing,old,any,60,Shellder,45,55
137,Lake Acuity,fishing,old,any,60,Shellder,15,99
190,Distortion World Area 1,fishing,old,any,60,Magikarp,5,5
59,Sendoff Spring,fishing,old,any,60,Qwilfish,1,100
59,Sendoff Spring,fishing,old,any,60,Qwilfish,1,100
49,Victory Road,fishing,old,any,60,Muk,100,100
50,Victory Road,fishing,old,any,60,Muk,100,100
171,Route 224,fishing,old,any,60,Azumarill,20,100
136,Lake Valor,fishing,old,any,60,Magikarp,1,99
4,Pokémon League,fishing,old,any,60,Squirtle,97,100
176,Twinleaf Town,fishing,old,any,30,Azurill,3,7
134,Lake Verity,fishing,old,any,30,Shellder,10,15
135,Lake Verity,fishing,old,any,30,Shellder,10,15
168,Route 219,fishing,old,any,30,Luvdisc,3,7
143,Route 204 South,fishing,old,any,30,Barboach,3,7
53,Ravaged Path,fishing,old,any,30,Goldeen,3,7
167,Route 218,fishing,old,any,30,Luvdisc,3,7
142,Route 203,fishing,old,any,30,Poliwag,3,7
55,Oreburgh Gate B1F,fishing,old,any,30,Kabuto,15,15
144,Route 204 North,fishing,old,any,30,Barboach,3,7
7,Valley Windworks,fishing,old,any,30,Carvanha,3,7
145,Route 205 South,fishing,old,any,30,Carvanha,3,17
146,Route 205 North,fishing,old,any,30,Chinchou,3,17
1,Eterna City,fishing,old,any,30,Lotad,3,7
10,Mt. Coronet 1F,fishing,old,any,30,Tentacool,24,26
149,Route 208,fishing,old,any,30,Corphish,30,30
,Amity Square,fishing,old,any,30,Azurill,10,20
150,Route 209,fishing,old,any,30,Barboach,15,38
163,Route 214,fishing,old,any,30,Goldeen,44,47
162,Route 213,fishing,old,any,30,Tentacool,40,48
2,Pastoria City,fishing,old,any,30,Remoraid,45,49
24,Great Marsh,fishing,old,any,30,Quagsire,20,40
25,Great Marsh,fishing,old,any,30,Croconaw,30,45
28,Great Marsh,fishing,old,any,30,Gulpin,30,50
9,Fuego Ironworks,fishing,old,any,30,Grimer,20,44
157,Clamberclaw Cliffs,fishing,old,any,30,Seviper,15,20
177,Celestic Town,fishing,old,any,30,Poliwhirl,45,65
21,Mt. Coronet,fishing,old,any,30,Goldeen,30,30
0,Canalave City,fishing,old,any,30,Corsola,35,45
198,Underground,fishing,old,any,30,Krabby,35,45
199,Underground,fishing,old,any,30,Krabby,35,45
200,Underground,fishing,old,any,30,Krabby,35,45
201,Underground,fishing,old,any,30,Krabby,35,45
179,Route 220,fishing,old,any,30,Mantyke,10,45
20,Mt. Coronet,fishing,old,any,30,Goldeen,30,30
21,Mt. Coronet,fishing,old,any,30,Goldeen,30,30
189,Snowpoint City,fishing,old,any,30,Sealeo,45,55
172,Route 225,fishing,old,any,30,Barboach,3,95
173,Route 227,fishing,old,any,30,Wooper,14,96
174,Route 228,fishing,old,any,30,Anorith,3,99
175,Route 229,fishing,old,any,30,Krabby,3,89
178,Resort Area,fishing,old,any,30,Ditto,99,100
181,Route 226,fishing,old,any,30,Goldeen,3,99
182,Route 230,fishing,old,any,30,Magikarp,5,99
170,Route 222,fishing,old,any,30,Seaking,75,85
3,Sunyshore City,fishing,old,any,30,Clamperl,81,86
180,Route 223,fishing,old,any,30,Mantyke,3,7
169,Route 221,fishing,old,any,30,Horsea,80,100
161,Route 212,fishing,old,any,30,Shellder,35,45
137,Lake Acuity,fishing,old,any,30,Shellder,15,99
190,Distortion World Area 1,fishing,old,any,30,Magikarp,5,5
59,Sendoff Spring,fishing,old,any,30,Qwilfish,1,100
59,Sendoff Spring,fishing,old,any,30,Qwilfish,1,100
49,Victory Road,fishing,old,any,30,Cloyster,100,100
50,Victory Road,fishing,old,any,30,Cloyster,100,100
171,Route 224,fishing,old,any,30,Quagsire,20,100
136,Lake Valor,fishing,old,any,30,Magikarp,1,99
4,Pokémon League,fishing,old,any,30,Totodile,97,100
176,Twinleaf Town,fishing,old,any,5,Azurill,5,10
134,Lake Verity,fishing,old,any,5,Chinchou,5,10
135,Lake Verity,fishing,old,any,5,Chinchou,5,10
168,Route 219,fishing,old,any,5,Finneon,5,10
143,Route 204 South,fishing,old,any,5,Psyduck,5,10
53,Ravaged Path,fishing,old,any,5,Goldeen,5,10
167,Route 218,fishing,old,any,5,Slowpoke,5,10
142,Route 203,fishing,old,any,5,Poliwhirl,5,10
55,Oreburgh Gate B1F,fishing,old,any,5,Kabuto,15,15
144,Route 204 North,fishing,old,any,5,Psyduck,5,10
7,Valley Windworks,fishing,old,any,5,Slowpoke,10,15
145,Route 205 South,fishing,old,any,5,Slowpoke,5,17
146,Route 205 North,fishing,old,any,5,Slowpoke,5,17
1,Eterna City,fishing,old,any,5,Lotad,5,10
10,Mt. Coronet 1F,fishing,old,any,5,Chinchou,24,26
149,Route 208,fishing,old,any,5,Omanyte,30,30
,Amity Square,fishing,old,any,5,Azurill,10,20
150,Route 209,fishing,old,any,5,Barboach,15,38
163,Route 214,fishing,old,any,5,Grimer,44,47
162,Route 213,fishing,old,any,5,Krabby,40,48
2,Pastoria City,fishing,old,any,5,Clamperl,45,49
24,Great Marsh,fishing,old,any,5,Croagunk,20,40
25,Great Marsh,fishing,old,any,5,Wartortle,30,45
28,Great Marsh,fishing,old,any,5,Croagunk,30,50
9,Fuego Ironworks,fishing,old,any,5,Gulpin,20,44
157,Clamberclaw Cliffs,fishing,old,any,5,Azumarill,15,20
177,Celestic Town,fishing,old,any,5,Azumarill,55,65
21,Mt. Coronet,fishing,old,any,5,Goldeen,30,30
0,Canalave City,fishing,old,any,5,Dewgong,50,60
198,Underground,fishing,old,any,5,Corphish,35,45
199,Underground,fishing,old,any,5,Corphish,35,45
200,Underground,fishing,old,any,5,Corphish,35,45
201,Underground,fishing,old,any,5,Corphish,35,45
179,Route 220,fishing,old,any,5,Mantyke,10,45
20,Mt. Coronet,fishing,old,any,5,Goldeen,30,30
21,Mt. Coronet,fishing,old,any,5,Goldeen,30,30
189,Snowpoint City,fishing,old,any,5,Sharpedo,65,75
172,Route 225,fishing,old,any,5,Barboach,5,96
173,Route 227,fishing,old,any,5,Quagsire,15,97
174,Route 228,fishing,old,any,5,Cradily,3,99
175,Route 229,fishing,old,any,5,Wurmple,5,89
178,Resort Area,fishing,old,any,5,Ditto,99,100
181,Route 226,fishing,old,any,5,Goldeen,5,99
182,Route 230,fishing,old,any,5,Remoraid,5,99
170,Route 222,fishing,old,any,5,Horsea,75,85
3,Sunyshore City,fishing,old,any,5,Cloyster,81,86
180,Route 223,fishing,old,any,5,Mantyke,5,10
169,Route 221,fishing,old,any,5,Seadra,80,100
161,Route 212,fishing,old,any,5,Shellder,25,35
137,Lake Acuity,fishing,old,any,5,Shellder,15,99
190,Distortion World Area 1,fishing,old,any,5,Magikarp,5,5
59,Sendoff Spring,fishing,old,any,5,Qwilfish,1,100
59,Sendoff Spring,fishing,old,any,5,Qwilfish,1,100
49,Victory Road,fishing,old,any,5,Tentacruel,100,100
50,Victory Road,fishing,old,any,5,Tentacruel,100,100
171,Route 224,fishing,old,any,5,Gastrodon,20,100
136,Lake Valor,fishing,old,any,5,Magikarp,1,99
4,Pokémon League,fishing,old,any,5,Mudkip,97,100
176,Twinleaf Town,fishing,old,any,4,Azurill,5,10
134,Lake Verity,fishing,old,any,4,Shellder,5,10
135,Lake Verity,fishing,old,any,4,Shellder,5,10
168,Route 219,fishing,old,any,4,Spheal,5,10
143,Route 204 South,fishing,old,any,4,Psyduck,5,10
53,Ravaged Path,fishing,old,any,4,Slowpoke,5,10
167,Route 218,fishing,old,any,4,Squirtle,5,10
142,Route 203,fishing,old,any,4,Corphish,5,10
55,Oreburgh Gate B1F,fishing,old,any,4,Kabuto,15,15
144,Route 204 North,fishing,old,any,4,Psyduck,5,10
7,Valley Windworks,fishing,old,any,4,Chinchou,5,10
145,Route 205 South,fishing,old,any,4,Totodile,5,17
146,Route 205 North,fishing,old,any,4,Bidoof,5,17
1,Eterna City,fishing,old,any,4,Barboach,5,10
10,Mt. Coronet 1F,fishing,old,any,4,Staryu,24,26
149,Route 208,fishing,old,any,4,Carvanha,30,30
,Amity Square,fishing,old,any,4,Poliwag,10,20
150,Route 209,fishing,old,any,4,Finneon,15,38
163,Route 214,fishing,old,any,4,Wartortle,44,47
162,Route 213,fishing,old,any,4,Corsola,40,48
2,Pastoria City,fishing,old,any,4,Clamperl,45,49
24,Great Marsh,fishing,old,any,4,Corphish,20,40
25,Great Marsh,fishing,old,any,4,Squirtle,30,45
28,Great Marsh,fishing,old,any,4,Azumarill,30,50
9,Fuego Ironworks,fishing,old,any,4,Muk,20,44
157,Clamberclaw Cliffs,fishing,old,any,4,Marill,15,20
177,Celestic Town,fishing,old,any,4,Marill,35,65
21,Mt. Coronet,fishing,old,any,4,Goldeen,30,30
0,Canalave City,fishing,old,any,4,Octillery,35,45
198,Underground,fishing,old,any,4,Carvanha,35,65
199,Underground,fishing,old,any,4,Carvanha,35,65
200,Underground,fishing,old,any,4,Carvanha,35,65
201,Underground,fishing,old,any,4,Carvanha,35,65
179,Route 220,fishing,old,any,4,Mantyke,10,45
20,Mt. Coronet,fishing,old,any,4,Goldeen,30,30
21,Mt. Coronet,fishing,old,any,4,Goldeen,30,30
189,Snowpoint City,fishing,old,any,4,Octillery,65,70
172,Route 225,fishing,old,any,4,Corphish,5,96
173,Route 227,fishing,old,any,4,Magikarp,16,97
174,Route 228,fishing,old,any,4,Totodile,3,99
175,Route 229,fishing,old,any,4,Caterpie,5,89
178,Resort Area,fishing,old,any,4,Ditto,99,100
181,Route 226,fishing,old,any,4,Goldeen,5,99
182,Route 230,fishing,old,any,4,Seadra,5,99
170,Route 222,fishing,old,any,4,Chinchou,75,85
3,Sunyshore City,fishing,old,any,4,Corsola,81,86
180,Route 223,fishing,old,any,4,Finneon,5,10
169,Route 221,fishing,old,any,4,Shellder,80,100
161,Route 212,fishing,old,any,4,Shellder,15,25
137,Lake Acuity,fishing,old,any,4,Shellder,15,99
190,Distortion World Area 1,fishing,old,any,4,Magikarp,5,5
59,Sendoff Spring,fishing,old,any,4,Qwilfish,1,100
59,Sendoff Spring,fishing,old,any,4,Qwilfish,1,100
49,Victory Road,fishing,old,any,4,Tentacruel,100,100
50,Victory Road,fishing,old,any,4,Tentacruel,100,100
171,Route 224,fishing,old,any,4,Politoed,20,100
136,Lake Valor,fishing,old,any,4,Magikarp,1,99
4,Pokémon League,fishing,old,any,4,Piplup,97,100
176,Twinleaf Town,fishing,old,any,1,Azurill,5,15
134,Lake Verity,fishing,old,any,1,Slowpoke,15,45
135,Lake Verity,fishing,old,any,1,Slowpoke,15,45
168,Route 219,fishing,old,any,1,Mantyke,5,15
143,Route 204 South,fishing,old,any,1,Lotad,5,15
53,Ravaged Path,fishing,old,any,1,Bidoof,5,15
167,Route 218,fishing,old,any,1,Barboach,5,15
142,Route 203,fishing,old,any,1,Rattata,5,15
55,Oreburgh Gate B1F,fishing,old,any,1,Kabuto,15,15
144,Route 204 North,fishing,old,any,1,Lotad,5,15
7,Valley Windworks,fishing,old,any,1,Totodile,5,15
145,Route 205 South,fishing,old,any,1,Chinchou,5,15
146,Route 205 North,fishing,old,any,1,Totodile,5,15
1,Eterna City,fishing,old,any,1,Barboach,5,15
10,Mt. Coronet 1F,fishing,old,any,1,Staryu,24,26
149,Route 208,fishing,old,any,1,Carvanha,30,30
,Amity Square,fishing,old,any,1,Poliwag,10,20
150,Route 209,fishing,old,any,1,Croconaw,15,38
163,Route 214,fishing,old,any,1,Muk,44,47
162,Route 213,fishing,old,any,1,Corsola,40,48
2,Pastoria City,fishing,old,any,1,Clamperl,45,49
24,Great Marsh,fishing,old,any,1,Wooper,20,40
25,Great Marsh,fishing,old,any,1,Totodile,30,45
28,Great Marsh,fishing,old,any,1,Squirtle,30,50
9,Fuego Ironworks,fishing,old,any,1,Corphish,20,44
157,Clamberclaw Cliffs,fishing,old,any,1,Azurill,15,20
177,Celestic Town,fishing,old,any,1,Corphish,35,65
21,Mt. Coronet,fishing,old,any,1,Goldeen,30,30
0,Canalave City,fishing,old,any,1,Spheal,25,55
198,Underground,fishing,old,any,1,Relicanth,35,65
199,Underground,fishing,old,any,1,Relicanth,35,65
200,Underground,fishing,old,any,1,Relicanth,35,65
201,Underground,fishing,old,any,1,Relicanth,35,65
179,Route 220,fishing,old,any,1,Mantine,10,80
20,Mt. Coronet,fishing,old,any,1,Goldeen,30,30
21,Mt. Coronet,fishing,old,any,1,Goldeen,30,30
189,Snowpoint City,fishing,old,any,1,Walrein,70,75
172,Route 225,fishing,old,any,1,Kabuto,5,96
173,Route 227,fishing,old,any,1,Whiscash,17,98
174,Route 228,fishing,old,any,1,Duskull,3,99
175,Route 229,fishing,old,any,1,Weedle,5,89
178,Resort Area,fishing,old,any,1,Ditto,99,100
181,Route 226,fishing,old,any,1,Seaking,5,99
182,Route 230,fishing,old,any,1,Gyarados,5,99
170,Route 222,fishing,old,any,1,Lanturn,75,85
3,Sunyshore City,fishing,old,any,1,Corsola,81,86
180,Route 223,fishing,old,any,1,Tentacool,5,15
169,Route 221,fishing,old,any,1,Shellder,80,100
161,Route 212,fishing,old,any,1,Cloyster,80,90
137,Lake Acuity,fishing,old,any,1,Cloyster,70,99
190,Distortion World Area 1,fishing,old,any,1,Magikarp,5,5
59,Sendoff Spring,fishing,old,any,1,Qwilfish,1,100
59,Sendoff Spring,fishing,old,any,1,Qwilfish,1,100
49,Victory Road,fishing,old,any,1,Tentacool,95,100
50,Victory Road,fishing,old,any,1,Tentacool,95,100
171,Route 224,fishing,old,any,1,Phione,20,100
136,Lake Valor,fishing,old,any,1,Magikarp,1,99
4,Pokémon League,fishing,old,any,1,Piplup,97,100
176,Twinleaf Town,fishing,good,any,40,Poliwhirl,25,35
134,Lake Verity,fishing,good,any,40,Kabuto,15,20
135,Lake Verity,fishing,good,any,40,Kabuto,15,20
168,Route 219,fishing,good,any,40,Corsola,15,20
143,Route 204 South,fishing,good,any,40,Corphish,15,20
53,Ravaged Path,fishing,good,any,40,Corphish,15,20
167,Route 218,fishing,good,any,40,Horsea,15,20
142,Route 203,fishing,good,any,40,Corphish,15,20
55,Oreburgh Gate B1F,fishing,good,any,40,Omanyte,35,35
144,Route 204 North,fishing,good,any,40,Corphish,15,20
7,Valley Windworks,fishing,good,any,40,Lanturn,15,20
145,Route 205 South,fishing,good,any,40,Grimer,15,20
146,Route 205 North,fishing,good,any,40,Finneon,15,20
1,Eterna City,fishing,good,any,40,Marill,15,20
10,Mt. Coronet 1F,fishing,good,any,40,Clamperl,30,30
149,Route 208,fishing,good,any,40,Wartortle,15,20
,Amity Square,fishing,good,any,40,Marill,10,20
150,Route 209,fishing,good,any,40,Corphish,15,38
163,Route 214,fishing,good,any,40,Golduck,44,48
162,Route 213,fishing,good,any,40,Corsola,45,50
2,Pastoria City,fishing,good,any,40,Huntail,47,51
24,Great Marsh,fishing,good,any,40,Muk,30,50
25,Great Marsh,fishing,good,any,40,Crawdaunt,40,50
28,Great Marsh,fishing,good,any,40,Politoed,40,55
9,Fuego Ironworks,fishing,good,any,40,Swalot,44,60
157,Clamberclaw Cliffs,fishing,good,any,40,Corsola,15,35
177,Celestic Town,fishing,good,any,40,Corphish,45,60
21,Mt. Coronet,fishing,good,any,40,Clamperl,35,65
0,Canalave City,fishing,good,any,40,Lumineon,55,65
198,Underground,fishing,good,any,40,Wartortle,35,55
199,Underground,fishing,good,any,40,Wartortle,35,55
200,Underground,fishing,good,any,40,Wartortle,35,55
201,Underground,fishing,good,any,40,Wartortle,35,55
179,Route 220,fishing,good,any,40,Lumineon,25,45
20,Mt. Coronet,fishing,good,any,40,Clamperl,35,65
21,Mt. Coronet,fishing,good,any,40,Clamperl,35,65
189,Snowpoint City,fishing,good,any,40,Shellder,45,65
172,Route 225,fishing,good,any,40,Kabuto,15,98
173,Route 227,fishing,good,any,40,Crawdaunt,15,98
174,Route 228,fishing,good,any,40,Lileep,15,94
175,Route 229,fishing,good,any,40,Burmy,15,94
178,Resort Area,fishing,good,any,40,Ditto,99,100
181,Route 226,fishing,good,any,40,Horsea,15,99
182,Route 230,fishing,good,any,40,Kingler,15,99
170,Route 222,fishing,good,any,40,Qwilfish,81,86
3,Sunyshore City,fishing,good,any,40,Corsola,82,87
180,Route 223,fishing,good,any,40,Tentacruel,15,20
169,Route 221,fishing,good,any,40,Slowpoke,90,100
161,Route 212,fishing,good,any,40,Staryu,15,20
137,Lake Acuity,fishing,good,any,40,Seel,75,99
190,Distortion World Area 1,fishing,good,any,40,Tentacool,42,48
59,Sendoff Spring,fishing,good,any,40,Gastly,30,100
59,Sendoff Spring,fishing,good,any,40,Gastly,30,100
49,Victory Road,fishing,good,any,40,Cloyster,100,100
50,Victory Road,fishing,good,any,40,Cloyster,100,100
171,Route 224,fishing,good,any,40,Luvdisc,20,100
136,Lake Valor,fishing,good,any,40,Magikarp,1,99
4,Pokémon League,fishing,good,any,40,Wartortle,95,100
176,Twinleaf Town,fishing,good,any,40,Poliwhirl,25,35
134,Lake Verity,fishing,good,any,40,Omanyte,15,20
135,Lake Verity,fishing,good,any,40,Omanyte,15,20
168,Route 219,fishing,good,any,40,Finneon,15,20
143,Route 204 South,fishing,good,any,40,Seaking,15,20
53,Ravaged Path,fishing,good,any,40,Barboach,15,20
167,Route 218,fishing,good,any,40,Finneon,15,20
142,Route 203,fishing,good,any,40,Barboach,15,20
55,Oreburgh Gate B1F,fishing,good,any,40,Anorith,35,35
144,Route 204 North,fishing,good,any,40,Seaking,15,20
7,Valley Windworks,fishing,good,any,40,Carvanha,15,20
145,Route 205 South,fishing,good,any,40,Carvanha,15,20
146,Route 205 North,fishing,good,any,40,Finneon,15,20
1,Eterna City,fishing,good,any,40,Lombre,15,20
10,Mt. Coronet 1F,fishing,good,any,40,Chinchou,30,30
149,Route 208,fishing,good,any,40,Buizel,15,20
,Amity Square,fishing,good,any,40,Wooper,10,20
150,Route 209,fishing,good,any,40,Poliwhirl,15,38
163,Route 214,fishing,good,any,40,Goldeen,44,48
162,Route 213,fishing,good,any,40,Remoraid,45,50
2,Pastoria City,fishing,good,any,40,Gorebyss,47,51
24,Great Marsh,fishing,good,any,40,Barboach,30,50
25,Great Marsh,fishing,good,any,40,Muk,40,50
28,Great Marsh,fishing,good,any,40,Barboach,40,55
9,Fuego Ironworks,fishing,good,any,40,Muk,44,60
157,Clamberclaw Cliffs,fishing,good,any,40,Barboach,15,35
177,Celestic Town,fishing,good,any,40,Goldeen,45,55
21,Mt. Coronet,fishing,good,any,40,Huntail,55,70
0,Canalave City,fishing,good,any,40,Qwilfish,45,55
198,Underground,fishing,good,any,40,Blastoise,35,55
199,Underground,fishing,good,any,40,Blastoise,35,55
200,Underground,fishing,good,any,40,Blastoise,35,55
201,Underground,fishing,good,any,40,Blastoise,35,55
179,Route 220,fishing,good,any,40,Lanturn,25,45
20,Mt. Coronet,fishing,good,any,40,Huntail,55,70
21,Mt. Coronet,fishing,good,any,40,Huntail,55,70
189,Snowpoint City,fishing,good,any,40,Dewgong,45,70
172,Route 225,fishing,good,any,40,Quagsire,15,98
173,Route 227,fishing,good,any,40,Corphish,15,98
174,Route 228,fishing,good,any,40,Cradily,15,94
175,Route 229,fishing,good,any,40,Burmy,15,96
178,Resort Area,fishing,good,any,40,Ditto,99,100
181,Route 226,fishing,good,any,40,Seaking,15,99
182,Route 230,fishing,good,any,40,Remoraid,15,99
170,Route 222,fishing,good,any,40,Remoraid,81,86
3,Sunyshore City,fishing,good,any,40,Qwilfish,82,87
180,Route 223,fishing,good,any,40,Lumineon,15,25
169,Route 221,fishing,good,any,40,Slowking,90,100
161,Route 212,fishing,good,any,40,Staryu,15,20
137,Lake Acuity,fishing,good,any,40,Dewgong,75,99
190,Distortion World Area 1,fishing,good,any,40,Horsea,42,48
59,Sendoff Spring,fishing,good,any,40,Vaporeon,50,100
59,Sendoff Spring,fishing,good,any,40,Vaporeon,50,100
49,Victory Road,fishing,good,any,40,Cloyster,100,100
50,Victory Road,fishing,good,any,40,Cloyster,100,100
171,Route 224,fishing,good,any,40,Lumineon,20,100
136,Lake Valor,fishing,good,any,40,Magikarp,1,99
4,Pokémon League,fishing,good,any,40,Croconaw,95,100
176,Twinleaf Town,fishing,good,any,15,Wooper,25,35
134,Lake Verity,fishing,good,any,15,Anorith,10,25
135,Lake Verity,fishing,good,any,15,Anorith,10,25
168,Route 219,fishing,good,any,15,Corsola,10,25
143,Route 204 South,fishing,good,any,15,Golduck,10,25
53,Ravaged Path,fishing,good,any,15,Wooper,10,25
167,Route 218,fishing,good,any,15,Barboach,10,25
142,Route 203,fishing,good,any,15,Poliwhirl,10,25
55,Oreburgh Gate B1F,fishing,good,any,15,Lileep,35,35
144,Route 204 North,fishing,good,any,15,Golduck,10,25
7,Valley Windworks,fishing,good,any,15,Chinchou,10,25
145,Route 205 South,fishing,good,any,15,Carvanha,10,25
146,Route 205 North,fishing,good,any,15,Finneon,10,25
1,Eterna City,fishing,good,any,15,Lotad,10,25
10,Mt. Coronet 1F,fishing,good,any,15,Staryu,30,30
149,Route 208,fishing,good,any,15,Buizel,10,25
,Amity Square,fishing,good,any,15,Psyduck,10,20
150,Route 209,fishing,good,any,15,Barboach,15,38
163,Route 214,fishing,good,any,15,Carvanha,44,48
162,Route 213,fishing,good,any,15,Chinchou,45,50
2,Pastoria City,fishing,good,any,15,Clamperl,47,51
24,Great Marsh,fishing,good,any,15,Slowpoke,30,50
25,Great Marsh,fishing,good,any,15,Blastoise,40,50
28,Great Marsh,fishing,good,any,15,Poliwhirl,40,55
9,Fuego Ironworks,fishing,good,any,15,Grimer,44,60
157,Clamberclaw Cliffs,fishing,good,any,15,Corsola,15,35
177,Celestic Town,fishing,good,any,15,Wartortle,47,60
21,Mt. Coronet,fishing,good,any,15,Gorebyss,55,70
0,Canalave City,fishing,good,any,15,Seadra,45,65
198,Underground,fishing,good,any,15,Staryu,35,55
199,Underground,fishing,good,any,15,Squirtle,35,55
200,Underground,fishing,good,any,15,Staryu,35,55
201,Underground,fishing,good,any,15,Staryu,35,55
179,Route 220,fishing,good,any,15,Chinchou,25,45
20,Mt. Coronet,fishing,good,any,15,Gorebyss,55,70
21,Mt. Coronet,fishing,good,any,15,Gorebyss,55,70
189,Snowpoint City,fishing,good,any,15,Kingler,55,75
172,Route 225,fishing,good,any,15,Wooper,10,98
173,Route 227,fishing,good,any,15,Poliwhirl,10,98
174,Route 228,fishing,good,any,15,Anorith,10,94
175,Route 229,fishing,good,any,15,Wormadam,10,97
178,Resort Area,fishing,good,any,15,Ditto,99,100
181,Route 226,fishing,good,any,15,Grimer,10,99
182,Route 230,fishing,good,any,15,Magikarp,10,99
170,Route 222,fishing,good,any,15,Octillery,81,86
3,Sunyshore City,fishing,good,any,15,Sharpedo,82,87
180,Route 223,fishing,good,any,15,Seadra,10,25
169,Route 221,fishing,good,any,15,Misdreavus,90,100
161,Route 212,fishing,good,any,15,Horsea,10,25
137,Lake Acuity,fishing,good,any,15,Spheal,75,99
190,Distortion World Area 1,fishing,good,any,15,Horsea,42,48
59,Sendoff Spring,fishing,good,any,15,Milotic,60,100
59,Sendoff Spring,fishing,good,any,15,Milotic,60,100
49,Victory Road,fishing,good,any,15,Seadra,99,99
50,Victory Road,fishing,good,any,15,Seadra,99,99
171,Route 224,fishing,good,any,15,Octillery,20,100
136,Lake Valor,fishing,good,any,15,Magikarp,1,99
4,Pokémon League,fishing,good,any,15,Marshtomp,95,100
176,Twinleaf Town,fishing,good,any,4,Marill,25,35
134,Lake Verity,fishing,good,any,4,Lileep,25,35
135,Lake Verity,fishing,good,any,4,Lileep,25,35
168,Route 219,fishing,good,any,4,Lumineon,25,35
143,Route 204 South,fishing,good,any,4,Golduck,10,25
53,Ravaged Path,fishing,good,any,4,Slowpoke,10,25
167,Route 218,fishing,good,any,4,Staryu,10,25
142,Route 203,fishing,good,any,4,Poliwrath,10,25
55,Oreburgh Gate B1F,fishing,good,any,4,Lileep,35,35
144,Route 204 North,fishing,good,any,4,Golduck,10,25
7,Valley Windworks,fishing,good,any,4,Finneon,10,25
145,Route 205 South,fishing,good,any,4,Barboach,10,25
146,Route 205 North,fishing,good,any,4,Finneon,10,25
1,Eterna City,fishing,good,any,4,Barboach,10,25
10,Mt. Coronet 1F,fishing,good,any,4,Shellder,30,30
149,Route 208,fishing,good,any,4,Kabuto,10,25
,Amity Square,fishing,good,any,4,Squirtle,10,20
150,Route 209,fishing,good,any,4,Bidoof,15,38
163,Route 214,fishing,good,any,4,Croconaw,44,48
162,Route 213,fishing,good,any,4,Sharpedo,45,50
2,Pastoria City,fishing,good,any,4,Seadra,45,51
24,Great Marsh,fishing,good,any,4,Wartortle,30,50
25,Great Marsh,fishing,good,any,4,Barboach,40,50
28,Great Marsh,fishing,good,any,4,Totodile,40,55
9,Fuego Ironworks,fishing,good,any,4,Clamperl,44,60
157,Clamberclaw Cliffs,fishing,good,any,4,Whiscash,15,35
177,Celestic Town,fishing,good,any,4,Squirtle,35,45
21,Mt. Coronet,fishing,good,any,4,Gorebyss,55,70
0,Canalave City,fishing,good,any,4,Lanturn,55,65
198,Underground,fishing,good,any,4,Starmie,35,55
199,Underground,fishing,good,any,4,Starmie,35,55
200,Underground,fishing,good,any,4,Starmie,35,55
201,Underground,fishing,good,any,4,Starmie,35,55
179,Route 220,fishing,good,any,4,Seadra,25,45
20,Mt. Coronet,fishing,good,any,4,Gorebyss,55,70
21,Mt. Coronet,fishing,good,any,4,Gorebyss,55,70
189,Snowpoint City,fishing,good,any,4,Tentacruel,55,75
172,Route 225,fishing,good,any,4,Kabutops,10,98
173,Route 227,fishing,good,any,4,Barboach,10,98
174,Route 228,fishing,good,any,4,Croconaw,25,94
175,Route 229,fishing,good,any,4,Wormadam,10,98
178,Resort Area,fishing,good,any,4,Ditto,100,100
181,Route 226,fishing,good,any,4,Staryu,10,99
182,Route 230,fishing,good,any,4,Horsea,10,99
170,Route 222,fishing,good,any,4,Slowpoke,81,86
3,Sunyshore City,fishing,good,any,4,Sharpedo,82,87
180,Route 223,fishing,good,any,4,Remoraid,25,35
169,Route 221,fishing,good,any,4,Misdreavus,90,100
161,Route 212,fishing,good,any,4,Seadra,10,25
137,Lake Acuity,fishing,good,any,4,Sealeo,75,99
190,Distortion World Area 1,fishing,good,any,4,Tentacool,42,48
59,Sendoff Spring,fishing,good,any,4,Relicanth,70,100
59,Sendoff Spring,fishing,good,any,4,Relicanth,70,100
49,Victory Road,fishing,good,any,4,Seadra,99,99
50,Victory Road,fishing,good,any,4,Seadra,99,99
171,Route 224,fishing,good,any,4,Whiscash,20,100
136,Lake Valor,fishing,good,any,4,Seaking,1,99
4,Pokémon League,fishing,good,any,4,Prinplup,95,100
176,Twinleaf Town,fishing,good,any,1,Marill,25,35
134,Lake Verity,fishing,good,any,1,Lileep,25,35
135,Lake Verity,fishing,good,any,1,Lileep,25,35
168,Route 219,fishing,good,any,1,Lumineon,25,35
143,Route 204 South,fishing,good,any,1,Psyduck,10,25
53,Ravaged Path,fishing,good,any,1,Bibarel,10,25
167,Route 218,fishing,good,any,1,Croconaw,10,25
142,Route 203,fishing,good,any,1,Poliwrath,10,25
55,Oreburgh Gate B1F,fishing,good,any,1,Lileep,35,35
144,Route 204 North,fishing,good,any,1,Psyduck,10,25
7,Valley Windworks,fishing,good,any,1,Sharpedo,10,25
145,Route 205 South,fishing,good,any,1,Seviper,10,25
146,Route 205 North,fishing,good,any,1,Finneon,10,25
1,Eterna City,fishing,good,any,1,Barboach,10,25
